slurp_id,sentence,intent,entities,slot_string
9195,remove this event from my calendar notification,calendar_remove,[],O O O O O O O
3957,what time is it in california,datetime_query,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
10341,please open blokus game i would like to play with you,play_game,"[{""span"": [2], ""type"": ""game_name""}]",O O B-game_name O O O O O O O O
14590,given me the exchange rates between u. s. d. and cad,qa_currency,"[{""span"": [6, 7, 8], ""type"": ""currency_name""}, {""span"": [10], ""type"": ""currency_name""}]",O O O O O O B-currency_name I-currency_name I-currency_name O B-currency_name
3227,what's the date tomorrow,datetime_query,"[{""span"": [4], ""type"": ""date""}]",O O O O B-date
1168,can i please have a cafe americano,iot_coffee,"[{""span"": [6], ""type"": ""coffee_type""}]",O O O O O O B-coffee_type
12077,what are the concerts happening nearby,recommendation_events,"[{""span"": [3], ""type"": ""event_name""}]",O O O B-event_name O O
14178,give me today's market trends for panasonic,qa_stock,"[{""span"": [7], ""type"": ""business_name""}]",O O O O O O O B-business_name
1017,please open the news app,news_query,[],O O O O O
780,listen to girl from impanema by frank sinatra,play_music,"[{""span"": [2, 3, 4], ""type"": ""song_name""}, {""span"": [6, 7], ""type"": ""artist_name""}]",O O B-song_name I-song_name I-song_name O B-artist_name I-artist_name
7063,delete all my calendar events,calendar_remove,[],O O O O O
6961,set reminder for two pm about my meeting,calendar_set,"[{""span"": [3, 4], ""type"": ""time""}, {""span"": [7], ""type"": ""event_name""}]",O O O B-time I-time O O B-event_name
11881,what is open late in la,recommendation_events,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
732,save my music preferences,music_likeness,[],O O O O
7824,what's up today,calendar_query,"[{""span"": [3], ""type"": ""date""}]",O O O B-date
8355,is there a holiday on the twenty second,calendar_query,"[{""span"": [3], ""type"": ""event_name""}, {""span"": [6, 7], ""type"": ""date""}]",O O O B-event_name O O B-date I-date
5896,repeat earth song,play_music,"[{""span"": [1, 2], ""type"": ""song_name""}]",O B-song_name I-song_name
11234,tell me my list names,lists_query,[],O O O O O
14948,olly describe what a crop circle is,qa_definition,"[{""span"": [4, 5], ""type"": ""definition_word""}]",O O O O B-definition_word I-definition_word O
13445,who is jennifer aniston married to,qa_factoid,"[{""span"": [2, 3], ""type"": ""person""}]",O O B-person I-person O O
12028,west side races,recommendation_events,"[{""span"": [0, 1], ""type"": ""place_name""}, {""span"": [2], ""type"": ""event_name""}]",B-place_name I-place_name B-event_name
235,alert me at three pm to go to the concert,alarm_set,"[{""span"": [3, 4], ""type"": ""time""}, {""span"": [9], ""type"": ""event_name""}]",O O O B-time I-time O O O O B-event_name
3971,olly what's the weather right now,weather_query,[],O O O O O O O
2493,can you pull up the current news stories,news_query,"[{""span"": [7], ""type"": ""news_topic""}]",O O O O O O O B-news_topic
8537,remind me to buy a gift once in morning and once in evening,calendar_set,"[{""span"": [3, 4, 5], ""type"": ""event_name""}, {""span"": [8, 9, 10, 11, 12], ""type"": ""time""}]",O O O B-event_name I-event_name I-event_name O O B-time I-time I-time I-time I-time
12265,diverge,transport_query,"[{""span"": [0], ""type"": ""place_name""}]",B-place_name
13597,what is the dollar equivalent in pesos,qa_currency,"[{""span"": [3], ""type"": ""currency_name""}, {""span"": [6], ""type"": ""currency_name""}]",O O O B-currency_name O O B-currency_name
9605,can you play the radio please,play_radio,[],O O O O O O
14932,what's the best value marathon to enter in the next six months,general_quirky,[],O O O O O O O O O O O O O
7492,open events this week,calendar_query,"[{""span"": [2, 3], ""type"": ""date""}]",O O B-date I-date
5224,what is the latest on donald trump,news_query,"[{""span"": [5, 6], ""type"": ""person""}]",O O O O O B-person I-person
15543,tweet at quote unquote,social_post,"[{""span"": [0], ""type"": ""media_type""}, {""span"": [2, 3], ""type"": ""business_name""}]",B-media_type O B-business_name I-business_name
12164,can you book a train ticket for my father,transport_ticket,"[{""span"": [4], ""type"": ""transport_type""}, {""span"": [8], ""type"": ""relation""}]",O O O O B-transport_type O O O B-relation
14451,meaning of name,qa_definition,"[{""span"": [2], ""type"": ""definition_word""}]",O O B-definition_word
10502,i need to add pasta and milk to the grocery list,lists_createoradd,"[{""span"": [9], ""type"": ""list_name""}]",O O O O O O O O O B-list_name O
6343,wake up,general_quirky,[],O O
15237,tell me the best player of basketball of this week,social_query,"[{""span"": [8, 9], ""type"": ""date""}]",O O O O O O O O B-date I-date
10124,how do i make peanut butter cookies,cooking_recipe,"[{""span"": [4, 5, 6], ""type"": ""food_type""}]",O O O O B-food_type I-food_type I-food_type
5781,current date time,datetime_query,[],O O O
9682,play me harry potter from the place i last stopped listening on olly,play_audiobook,"[{""span"": [2, 3], ""type"": ""audiobook_name""}]",O O B-audiobook_name I-audiobook_name O O O O O O O O O
6456,how many languages does it know,general_quirky,[],O O O O O O
1863,have i got any alarms set,alarm_query,[],O O O O O O
2383,turn on vacuum cleaning,iot_cleaning,[],O O O O
2100,how much does general tsos chicken cost at peking garden,takeaway_order,"[{""span"": [3, 4, 5], ""type"": ""food_type""}, {""span"": [8, 9], ""type"": ""business_name""}]",O O O B-food_type I-food_type I-food_type O O B-business_name I-business_name
5694,do coffee,iot_coffee,[],O O
2079,repeat the last song,music_settings,"[{""span"": [0], ""type"": ""player_setting""}, {""span"": [2, 3], ""type"": ""song_name""}]",B-player_setting O B-song_name I-song_name
14863,what defines a triangle,qa_definition,"[{""span"": [3], ""type"": ""definition_word""}]",O O O B-definition_word
14324,how old is carrie underwood,qa_factoid,"[{""span"": [3, 4], ""type"": ""person""}]",O O O B-person I-person
10546,remove list from the database,lists_remove,[],O O O O O
1350,what's the weather for this week,weather_query,"[{""span"": [5, 6], ""type"": ""date""}]",O O O O O B-date I-date
13073,when is st patrick's day,qa_factoid,[],O O O O O O
14587,who assassinated lincoln,qa_factoid,"[{""span"": [2], ""type"": ""person""}]",O O B-person
206,how's the weather like in beijing,weather_query,"[{""span"": [6], ""type"": ""place_name""}]",O O O O O O B-place_name
8429,olly add dinner with jane on february twelfth at six pm,calendar_set,"[{""span"": [2], ""type"": ""meal_type""}, {""span"": [4], ""type"": ""person""}, {""span"": [6, 7], ""type"": ""date""}, {""span"": [9, 10], ""type"": ""time""}]",O O B-meal_type O B-person O B-date I-date O B-time I-time
15668,#NAME?,social_post,"[{""span"": [0], ""type"": ""business_name""}]",B-business_name O O O O O O O O O O O
14843,how is a typhoon defined,qa_definition,"[{""span"": [3], ""type"": ""definition_word""}]",O O O B-definition_word O
12698,when is the last departing train from boston massachusetts,transport_query,"[{""span"": [5], ""type"": ""transport_type""}, {""span"": [7, 8], ""type"": ""place_name""}]",O O O O O B-transport_type O B-place_name I-place_name
14584,whats the definition of indignation,qa_definition,"[{""span"": [5], ""type"": ""definition_word""}]",O O O O O B-definition_word
10785,erase my grocery list,lists_remove,"[{""span"": [2], ""type"": ""list_name""}]",O O B-list_name O
2251,vacuum the living room in ten minutes,iot_cleaning,"[{""span"": [2, 3], ""type"": ""house_place""}, {""span"": [5, 6], ""type"": ""time""}]",O O B-house_place I-house_place O B-time I-time
14581,who is the prettiest actress in the world in this century,qa_factoid,"[{""span"": [7], ""type"": ""place_name""}]",O O O O O O O B-place_name O O O
9873,read me some more deadly death killers,play_audiobook,"[{""span"": [0], ""type"": ""player_setting""}, {""span"": [4, 5, 6], ""type"": ""audiobook_name""}]",B-player_setting O O O B-audiobook_name I-audiobook_name I-audiobook_name
16226,edit contacts,email_addcontact,[],O O
16285,please send pedro a email about his car,email_sendemail,"[{""span"": [2], ""type"": ""person""}]",O O B-person O O O O O
1096,play the pre gaming playlist,play_music,"[{""span"": [2, 3, 4], ""type"": ""playlist_name""}]",O O B-playlist_name I-playlist_name I-playlist_name
16012,olly send an email to jesse,email_sendemail,"[{""span"": [5], ""type"": ""person""}]",O O O O O B-person
10141,what do you use to make cookies,cooking_recipe,"[{""span"": [6], ""type"": ""food_type""}]",O O O O O O B-food_type
7800,set a reminder,calendar_set,[],O O O
2442,turn off the living room light,iot_hue_lightoff,"[{""span"": [3, 4], ""type"": ""house_place""}]",O O O B-house_place I-house_place O
278,what is the weather like in toronto,weather_query,"[{""span"": [6], ""type"": ""place_name""}]",O O O O O O B-place_name
799,can i order take out food at this time,takeaway_order,"[{""span"": [3, 4], ""type"": ""order_type""}, {""span"": [7, 8], ""type"": ""time""}]",O O O B-order_type I-order_type O O B-time I-time
10658,re add eggs to the list,lists_createoradd,[],O O O O O O
15996,email staff group distribution about tomorrow's meeting,email_sendemail,"[{""span"": [5, 6], ""type"": ""date""}, {""span"": [7], ""type"": ""event_name""}]",O O O O O B-date I-date B-event_name
9379,please play the local latin music channel on the radio,play_radio,"[{""span"": [3, 4, 5, 6], ""type"": ""radio_name""}]",O O O B-radio_name I-radio_name I-radio_name I-radio_name O O O
873,shutoff light in the kitchen,iot_hue_lightoff,"[{""span"": [4], ""type"": ""house_place""}]",O O O O B-house_place
13080,lets go nazi hunting,play_game,[],O O O O
2117,play the latest pop song,play_music,"[{""span"": [3], ""type"": ""music_genre""}]",O O O B-music_genre O
1790,tell me my music likes,music_query,[],O O O O O
14309,hey what's a head cheese,qa_definition,"[{""span"": [4, 5], ""type"": ""definition_word""}]",O O O O B-definition_word I-definition_word
10591,remove the heading of the list,lists_remove,[],O O O O O O
14359,i want to learn about donald trump,qa_factoid,"[{""span"": [5, 6], ""type"": ""person""}]",O O O O O B-person I-person
12786,what time does the train arrive,transport_query,"[{""span"": [4], ""type"": ""transport_type""}]",O O O O B-transport_type O
16186,tell me the street address of my facebook friend george,email_querycontact,"[{""span"": [3, 4], ""type"": ""personal_info""}, {""span"": [7], ""type"": ""media_type""}, {""span"": [8], ""type"": ""relation""}, {""span"": [9], ""type"": ""person""}]",O O O B-personal_info I-personal_info O O B-media_type B-relation B-person
573,increase volume,audio_volume_up,[],O O
4825,change the light colour to blue,iot_hue_lightchange,"[{""span"": [5], ""type"": ""color_type""}]",O O O O O B-color_type
2008,please play help,play_music,"[{""span"": [2], ""type"": ""song_name""}]",O O B-song_name
8502,set a new event,calendar_set,[],O O O O
8190,please clear my calendar for tomorrow,calendar_remove,"[{""span"": [5], ""type"": ""date""}]",O O O O O B-date
9624,please read the text i just received on messenger,play_radio,[],O O O O O O O O O
14182,could you give me the exact rate for dow nifty futures,qa_stock,[],O O O O O O O O O O O
3569,make five coffee tell the coffee machine,iot_coffee,"[{""span"": [5, 6], ""type"": ""device_type""}]",O O O O O B-device_type I-device_type
5956,should i wear winter boots when i go to the store,weather_query,"[{""span"": [3, 4], ""type"": ""weather_descriptor""}, {""span"": [7, 8, 9, 10], ""type"": ""event_name""}]",O O O B-weather_descriptor I-weather_descriptor O O B-event_name I-event_name I-event_name I-event_name
16425,create new message to robert @ work what time you off from me send,email_sendemail,"[{""span"": [4], ""type"": ""person""}]",O O O O B-person O O O O O O O O O
5648,yes i want to know latest news updates,news_query,[],O O O O O O O O
2299,on what date is easter this year,datetime_query,"[{""span"": [4], ""type"": ""event_name""}, {""span"": [6], ""type"": ""time""}]",O O O O B-event_name O B-time
2379,what has happened recently in the world,news_query,"[{""span"": [6], ""type"": ""place_name""}]",O O O O O O B-place_name
7578,have john join me on the tenth at the fifth floor meeting,calendar_set,"[{""span"": [1], ""type"": ""person""}, {""span"": [6], ""type"": ""date""}, {""span"": [9, 10], ""type"": ""place_name""}, {""span"": [11], ""type"": ""event_name""}]",O B-person O O O O B-date O O B-place_name I-place_name B-event_name
4109,please turn off my smart plug socket,iot_wemo_off,"[{""span"": [4, 5, 6], ""type"": ""device_type""}]",O O O O B-device_type I-device_type I-device_type
16475,send that email to james please,email_sendemail,"[{""span"": [4], ""type"": ""person""}]",O O O O B-person O
11560,next podcast,play_podcasts,[],O O
12228,i am in need of a taxi right now,transport_taxi,"[{""span"": [6], ""type"": ""transport_type""}]",O O O O O O B-transport_type O O
6406,beam me up scotty,general_quirky,[],O O O O
16453,email my friend about our plans tonight,email_sendemail,"[{""span"": [2], ""type"": ""relation""}, {""span"": [6], ""type"": ""timeofday""}]",O O B-relation O O O B-timeofday
15759,please send email to pawel with reminder,email_sendemail,"[{""span"": [4], ""type"": ""person""}]",O O O O B-person O O
15671,tweet to amazon about late delivery of my tv,social_post,"[{""span"": [0], ""type"": ""media_type""}, {""span"": [2], ""type"": ""business_name""}]",B-media_type O B-business_name O O O O O O
8036,remind me to start the crock pot at two hundred pm,calendar_set,"[{""span"": [5, 6], ""type"": ""event_name""}, {""span"": [8, 9, 10], ""type"": ""date""}]",O O O O O B-event_name I-event_name O B-date I-date I-date
11833,is there a canoe shop around here,recommendation_locations,"[{""span"": [3, 4], ""type"": ""business_type""}]",O O O B-business_type I-business_type O O
1477,minimize the lights,iot_hue_lightdim,[],O O O
820,increase the volume,audio_volume_up,[],O O O
7742,remove grocery shopping from my to do list on sunday,lists_remove,"[{""span"": [5, 6], ""type"": ""list_name""}, {""span"": [9], ""type"": ""date""}]",O O O O O B-list_name I-list_name O O B-date
6038,will it rain in the noon,weather_query,"[{""span"": [2], ""type"": ""weather_descriptor""}, {""span"": [5], ""type"": ""timeofday""}]",O O B-weather_descriptor O O B-timeofday
14525,what is famous in indranagar,qa_factoid,"[{""span"": [4], ""type"": ""place_name""}]",O O O O B-place_name
1340,is the eighteenth a monday or a sunday,datetime_query,"[{""span"": [2], ""type"": ""date""}, {""span"": [4], ""type"": ""date""}, {""span"": [7], ""type"": ""date""}]",O O B-date O B-date O O B-date
9467,turn on my pandora radio,play_radio,"[{""span"": [3], ""type"": ""app_name""}]",O O O B-app_name O
13905,where is the coldest place in the world,qa_factoid,[],O O O O O O O O
10833,what's on my to do list,lists_query,"[{""span"": [4, 5], ""type"": ""list_name""}]",O O O O B-list_name I-list_name O
10322,open fifa seventeen,play_game,"[{""span"": [1, 2], ""type"": ""game_name""}]",O B-game_name I-game_name
5177,do i need umbrella now,weather_query,"[{""span"": [3], ""type"": ""weather_descriptor""}]",O O O B-weather_descriptor O
8090,what time is my appointment on saturday date,calendar_query,"[{""span"": [4], ""type"": ""event_name""}, {""span"": [6], ""type"": ""date""}]",O O O O B-event_name O B-date O
7962,format the calendar,calendar_remove,[],O O O
14855,which part of antarctica belongs to the us,qa_factoid,"[{""span"": [3], ""type"": ""place_name""}, {""span"": [7], ""type"": ""place_name""}]",O O O B-place_name O O O B-place_name
14627,give me the stock price of intel,qa_stock,"[{""span"": [6], ""type"": ""business_name""}]",O O O O O O B-business_name
1326,does that restaurant allow take out orders,takeaway_query,"[{""span"": [2], ""type"": ""business_type""}, {""span"": [4, 5], ""type"": ""order_type""}]",O O B-business_type O B-order_type I-order_type O
3272,find out if kfc delivers please,takeaway_query,"[{""span"": [3], ""type"": ""business_name""}]",O O O B-business_name O O
12111,find a kid friendly event in me area for tonight,recommendation_events,"[{""span"": [2, 3, 4], ""type"": ""event_name""}, {""span"": [9], ""type"": ""timeofday""}]",O O B-event_name I-event_name I-event_name O O O O B-timeofday
9587,i want listen to kevin and bean,play_radio,"[{""span"": [4, 5, 6], ""type"": ""radio_name""}]",O O O O B-radio_name I-radio_name I-radio_name
14213,find the shortest distance for the location needed,transport_query,[],O O O O O O O O
10944,read me back what's on my shopping list,lists_query,"[{""span"": [7], ""type"": ""list_name""}]",O O O O O O O B-list_name O
6956,notify me one hour before my meeting,calendar_set,"[{""span"": [2, 3], ""type"": ""time""}, {""span"": [6], ""type"": ""event_name""}]",O O B-time I-time O O B-event_name
2667,what is the entrepreneur saying about homelessness in the seattle times article,news_query,"[{""span"": [3, 4, 5, 6], ""type"": ""news_topic""}, {""span"": [9, 10], ""type"": ""media_type""}]",O O O B-news_topic I-news_topic I-news_topic I-news_topic O O B-media_type I-media_type O
2916,how is weather on such and such day,weather_query,[],O O O O O O O O
10393,twenty questions you start,play_game,"[{""span"": [0, 1], ""type"": ""game_name""}]",B-game_name I-game_name O O
10972,make a new list for school supplies,lists_createoradd,"[{""span"": [5, 6], ""type"": ""list_name""}]",O O O O O B-list_name I-list_name
12378,book me a ride,transport_taxi,"[{""span"": [3], ""type"": ""transport_type""}]",O O O B-transport_type
2294,will the uv index be above eight today,weather_query,"[{""span"": [2, 3], ""type"": ""weather_descriptor""}, {""span"": [7], ""type"": ""date""}]",O O B-weather_descriptor I-weather_descriptor O O O B-date
16606,check new emails in the last day,email_query,"[{""span"": [5, 6], ""type"": ""date""}]",O O O O O B-date I-date
16080,email my mom,email_sendemail,"[{""span"": [2], ""type"": ""relation""}]",O O B-relation
13824,how many inches are in a foot,qa_factoid,[],O O O O O O O
9685,keep reading,play_audiobook,"[{""span"": [0, 1], ""type"": ""player_setting""}]",B-player_setting I-player_setting
14106,when did prince die,qa_factoid,"[{""span"": [2], ""type"": ""person""}]",O O B-person O
7302,any suggestions on a good time for an hour meeting this week,calendar_set,"[{""span"": [7, 8], ""type"": ""time""}, {""span"": [9], ""type"": ""event_name""}, {""span"": [10, 11], ""type"": ""date""}]",O O O O O O O B-time I-time B-event_name B-date I-date
7784,describe scheduled events,calendar_query,[],O O O
12272,book tomorrow's train ticket for me to bombay in any train,transport_ticket,"[{""span"": [1, 2], ""type"": ""date""}, {""span"": [3], ""type"": ""transport_type""}, {""span"": [8], ""type"": ""place_name""}]",O B-date I-date B-transport_type O O O O B-place_name O O O
7758,when is my next event,calendar_query,[],O O O O O
4220,whats the time now,datetime_query,[],O O O O O
7987,remove this event from my calendar,calendar_remove,[],O O O O O O
5337,alexa provide me the alarm times you have set,alarm_query,[],O O O O O O O O O
16051,check yahoo mail,email_query,[],O O O
9451,play alex jones in radio,play_radio,"[{""span"": [1, 2], ""type"": ""person""}]",O B-person I-person O O
1667,select and play only christian rock from one thousand nine hundred and ninety upwards,play_music,"[{""span"": [4, 5], ""type"": ""music_genre""}, {""span"": [7, 8, 9, 10, 11, 12], ""type"": ""date""}]",O O O O B-music_genre I-music_genre O B-date I-date I-date I-date I-date I-date O
16640,email joe and tell him to hurry,email_sendemail,"[{""span"": [1], ""type"": ""person""}]",O B-person O O O O O
6797,delete my next meeting from calendar,calendar_remove,"[{""span"": [3], ""type"": ""event_name""}]",O O O B-event_name O O
15082,olly tell me the best exercises i should do to get a six pack in a week,general_quirky,[],O O O O O O O O O O O O O O O O O
7,pause for ten seconds,audio_volume_mute,"[{""span"": [2, 3], ""type"": ""time""}]",O O B-time I-time
11019,add mow lawn to things to do list,lists_createoradd,"[{""span"": [5, 6], ""type"": ""list_name""}]",O O O O O B-list_name I-list_name O
8370,hey siri clear all my calendar appoints for today,calendar_remove,"[{""span"": [8], ""type"": ""date""}]",O O O O O O O O B-date
3451,what is the leading story at this time on fox news,news_query,"[{""span"": [9, 10], ""type"": ""media_type""}]",O O O O O O O O O B-media_type I-media_type
6233,olly i met my future wife today please set up a date next friday,general_quirky,"[{""span"": [5], ""type"": ""relation""}, {""span"": [6], ""type"": ""date""}, {""span"": [13], ""type"": ""date""}]",O O O O O B-relation B-date O O O O O O B-date
5834,is it going to be cold in the next few days,weather_query,"[{""span"": [5], ""type"": ""weather_descriptor""}, {""span"": [8, 9, 10], ""type"": ""time""}]",O O O O O B-weather_descriptor O O B-time I-time I-time
8746,remind me to pick up john from the airport tonight at eight,calendar_set,"[{""span"": [3, 4, 5, 6, 7, 8], ""type"": ""event_name""}, {""span"": [9], ""type"": ""timeofday""}, {""span"": [11], ""type"": ""time""}]",O O O B-event_name I-event_name I-event_name I-event_name I-event_name I-event_name B-timeofday O B-time
14833,is the celebrity single or married,qa_factoid,[],O O O O O O
15974,i want to know if i have any emails with the subject line budget from eddie richards,email_query,"[{""span"": [15, 16], ""type"": ""person""}]",O O O O O O O O O O O O O O O B-person I-person
13045,what is the best chocolate chip cookie recipe,general_quirky,[],O O O O O O O O
14503,how many meetings did mahatma gandhi undertake,qa_factoid,"[{""span"": [4, 5], ""type"": ""person""}]",O O O O B-person I-person O
7904,i have a meeting tomorrow at two pm with john put that in my calendar,calendar_set,"[{""span"": [3], ""type"": ""event_name""}, {""span"": [4], ""type"": ""date""}, {""span"": [6, 7], ""type"": ""time""}, {""span"": [9], ""type"": ""person""}]",O O O B-event_name B-date O B-time I-time O B-person O O O O O
12490,can you reserve me a seat on the train to hartford next friday morning,transport_ticket,"[{""span"": [8], ""type"": ""transport_type""}, {""span"": [10], ""type"": ""place_name""}, {""span"": [12], ""type"": ""date""}, {""span"": [13], ""type"": ""timeofday""}]",O O O O O O O O B-transport_type O B-place_name O B-date B-timeofday
11558,start podcast from my favorites list,play_podcasts,"[{""span"": [0], ""type"": ""player_setting""}]",B-player_setting O O O O O
12033,list the shops near me,recommendation_locations,"[{""span"": [2], ""type"": ""business_type""}]",O O B-business_type O O
8930,when was the last meeting,calendar_query,"[{""span"": [4], ""type"": ""event_name""}]",O O O O B-event_name
15322,who's birthdays are today on facebook,social_query,"[{""span"": [2], ""type"": ""event_name""}, {""span"": [4], ""type"": ""date""}, {""span"": [6], ""type"": ""media_type""}]",O O B-event_name O B-date O B-media_type
8954,please remind me of my teachers meeting on thursday at three pm,calendar_set,"[{""span"": [5, 6], ""type"": ""event_name""}, {""span"": [8], ""type"": ""date""}, {""span"": [10, 11], ""type"": ""time""}]",O O O O O B-event_name I-event_name O B-date O B-time I-time
8433,delete my meeting event for march nineteen at one pm,calendar_remove,"[{""span"": [2], ""type"": ""event_name""}, {""span"": [5, 6], ""type"": ""date""}, {""span"": [8, 9], ""type"": ""time""}]",O O B-event_name O O B-date I-date O B-time I-time
10428,delete my shopping list,lists_remove,"[{""span"": [2], ""type"": ""list_name""}]",O O B-list_name O
7979,remind me about meeting next week,calendar_set,"[{""span"": [3], ""type"": ""event_name""}, {""span"": [4, 5], ""type"": ""date""}]",O O O B-event_name B-date I-date
11835,what are some good restaurants near by,recommendation_locations,"[{""span"": [4], ""type"": ""business_type""}]",O O O O B-business_type O O
11518,go to the next episode of the united states of anxiety podcast,play_podcasts,"[{""span"": [3, 4], ""type"": ""podcast_descriptor""}, {""span"": [6, 7, 8, 9, 10], ""type"": ""podcast_name""}]",O O O B-podcast_descriptor I-podcast_descriptor O B-podcast_name I-podcast_name I-podcast_name I-podcast_name I-podcast_name O
8964,please let me know about my anniversary,calendar_set,"[{""span"": [6], ""type"": ""event_name""}]",O O O O O O B-event_name
15874,please check if there is a new email on the inbox,email_query,"[{""span"": [10], ""type"": ""email_folder""}]",O O O O O O O O O O B-email_folder
7925,who is my meeting with,calendar_query,"[{""span"": [3], ""type"": ""event_name""}]",O O O B-event_name O
12042,recommend me a restaurant in west chester,recommendation_locations,"[{""span"": [3], ""type"": ""business_type""}, {""span"": [5, 6], ""type"": ""place_name""}]",O O O B-business_type O B-place_name I-place_name
7548,add to my calendar mom's fashion dinner for may fifth,calendar_set,"[{""span"": [4, 5], ""type"": ""relation""}, {""span"": [6, 7], ""type"": ""event_name""}, {""span"": [9, 10], ""type"": ""date""}]",O O O O B-relation I-relation B-event_name I-event_name O B-date I-date
13167,what's the cheapest marathon to enter within fifty miles of here,general_quirky,[],O O O O O O O O O O O O
8716,is my schedule free today,calendar_query,"[{""span"": [4], ""type"": ""date""}]",O O O O B-date
15894,add john@gmail dot com to contacts,email_addcontact,"[{""span"": [1, 2, 3], ""type"": ""email_address""}]",O B-email_address I-email_address I-email_address O O
6526,review latest movies,general_quirky,[],O O O
8591,set reminder for tomorrow at two pm,calendar_set,"[{""span"": [3], ""type"": ""date""}, {""span"": [5, 6], ""type"": ""time""}]",O O O B-date O B-time I-time
2031,what song is that,music_query,[],O O O O
5729,please turn off the lights,iot_hue_lightoff,[],O O O O O
4661,read me the news from nsnbc,news_query,"[{""span"": [5], ""type"": ""media_type""}]",O O O O O B-media_type
648,can you tell me what alarms i have set,alarm_query,[],O O O O O O O O O
9998,what creates buttermilk,qa_factoid,"[{""span"": [2], ""type"": ""food_type""}]",O O B-food_type
10160,what goes with risotto,cooking_recipe,"[{""span"": [3], ""type"": ""food_type""}]",O O O B-food_type
16003,open email,email_query,[],O O
7811,add in an event,calendar_set,[],O O O O
769,tell me about the latest sports news,news_query,"[{""span"": [5], ""type"": ""news_topic""}]",O O O O O B-news_topic O
561,cancel my eight am alarm,alarm_remove,"[{""span"": [2, 3], ""type"": ""time""}]",O O B-time I-time O
3357,give me some bowie,music_query,"[{""span"": [3], ""type"": ""artist_name""}]",O O O B-artist_name
7468,please remind me i need to pick my clothes from the cleaner today,calendar_set,"[{""span"": [6, 7, 8, 9, 10, 11], ""type"": ""event_name""}, {""span"": [12], ""type"": ""date""}]",O O O O O O B-event_name I-event_name I-event_name I-event_name I-event_name I-event_name B-date
4946,start the robotic vacuum,iot_cleaning,"[{""span"": [2, 3], ""type"": ""device_type""}]",O O B-device_type I-device_type
10259,i challenge you to a game,play_game,[],O O O O O O
1242,hello what time it is now,datetime_query,[],O O O O O O
5192,more volume please,audio_volume_up,[],O O O
1652,let me know the latest weather news,news_query,"[{""span"": [5], ""type"": ""news_topic""}]",O O O O O B-news_topic O
3379,today's forecast,weather_query,"[{""span"": [0, 1], ""type"": ""date""}]",B-date I-date O
2471,what time does the sun set,datetime_query,"[{""span"": [4, 5], ""type"": ""time""}]",O O O O B-time I-time
14235,exchange rate with these currencies,qa_currency,[],O O O O O
1883,what is the name of that song,music_query,[],O O O O O O O
15080,olly compare the stock prices for nintendo and sony and tell me which ones are better,qa_stock,"[{""span"": [6], ""type"": ""business_name""}, {""span"": [8], ""type"": ""business_name""}]",O O O O O O B-business_name O B-business_name O O O O O O O
12110,find a kid friendly event in my area for tonight,recommendation_events,"[{""span"": [2, 3, 4], ""type"": ""event_name""}, {""span"": [9], ""type"": ""timeofday""}]",O O B-event_name I-event_name I-event_name O O O O B-timeofday
11136,make a list of camera photos,lists_createoradd,"[{""span"": [4, 5], ""type"": ""list_name""}]",O O O O B-list_name I-list_name
8727,erase all events,calendar_remove,[],O O O
10652,what are all my lists please,lists_query,[],O O O O O O
4783,set the alarm,alarm_set,[],O O O
1522,increase the volume of the left speaker by ten,audio_volume_up,"[{""span"": [5, 6], ""type"": ""device_type""}, {""span"": [7, 8], ""type"": ""change_amount""}]",O O O O O B-device_type I-device_type B-change_amount I-change_amount
7012,see if john is available for a meeting on monday,calendar_set,"[{""span"": [2], ""type"": ""person""}, {""span"": [7], ""type"": ""event_name""}, {""span"": [9], ""type"": ""date""}]",O O B-person O O O O B-event_name O B-date
12868,uber,transport_taxi,"[{""span"": [0], ""type"": ""transport_agency""}]",B-transport_agency
5185,is there any current news on the presidential election,news_query,"[{""span"": [6, 7, 8], ""type"": ""news_topic""}]",O O O O O O B-news_topic I-news_topic I-news_topic
14185,stock price fb,qa_stock,"[{""span"": [2], ""type"": ""business_name""}]",O O B-business_name
13021,celebrity news,news_query,[],O O
14107,show me prince's biography,qa_factoid,"[{""span"": [2, 3], ""type"": ""person""}]",O O B-person I-person O
11618,get me a local restaurant,recommendation_locations,"[{""span"": [4], ""type"": ""business_type""}]",O O O O B-business_type
6904,erase the lawn care appointment next month,calendar_remove,"[{""span"": [2, 3, 4], ""type"": ""event_name""}, {""span"": [5, 6], ""type"": ""date""}]",O O B-event_name I-event_name I-event_name B-date I-date
14795,what is apple's stock price,qa_stock,"[{""span"": [2, 3], ""type"": ""business_name""}]",O O B-business_name I-business_name O O
11856,please recommend a movie olly,recommendation_movies,[],O O O O O
4142,hey olly what is in the world news right now,news_query,"[{""span"": [6], ""type"": ""place_name""}]",O O O O O O B-place_name O O O
3335,tell me the time in jakarta,datetime_query,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
16761,tell me who the senders of my emails,email_query,[],O O O O O O O O
7995,erase my current events from calendar,calendar_remove,[],O O O O O O
6523,olly what do you dream about,general_quirky,[],O O O O O O
8986,remove my vacation scheduled for july,calendar_remove,"[{""span"": [2], ""type"": ""event_name""}, {""span"": [5], ""type"": ""date""}]",O O B-event_name O O B-date
