slurp_id,sentence,intent,entities,slot_string
11675,where is the closest restaurant,recommendation_locations,"[{""span"": [4], ""type"": ""business_type""}]",O O O O B-business_type
11676,alexa locate me the amazon restaurants,recommendation_locations,"[{""span"": [4], ""type"": ""business_name""}, {""span"": [5], ""type"": ""business_type""}]",O O O O B-business_name B-business_type
11677,locate me the amazon restaurants,recommendation_locations,"[{""span"": [3], ""type"": ""business_name""}, {""span"": [4], ""type"": ""business_type""}]",O O O B-business_name B-business_type
11678,i would like to know the best rating pubs in the local area,recommendation_locations,"[{""span"": [8], ""type"": ""business_type""}]",O O O O O O O O B-business_type O O O O
11679,alexa i want to know the best super market in this local area,recommendation_locations,"[{""span"": [7, 8], ""type"": ""business_type""}]",O O O O O O O B-business_type I-business_type O O O O
11681,please show me marathon nearby me,recommendation_events,"[{""span"": [3], ""type"": ""event_name""}]",O O O B-event_name O O
11682,olly show me where i can find a hamburger,recommendation_events,"[{""span"": [8], ""type"": ""business_type""}]",O O O O O O O O B-business_type
11683,show me where i can find a hamburger,recommendation_events,"[{""span"": [7], ""type"": ""business_type""}]",O O O O O O O B-business_type
11684,i would like to know the events happening around here,recommendation_events,[],O O O O O O O O O O
11685,i would be happy if you update me the events going on our area,recommendation_events,[],O O O O O O O O O O O O O O
11687,will the fast food shop at the corner open today,recommendation_locations,"[{""span"": [2, 3], ""type"": ""food_type""}, {""span"": [4], ""type"": ""business_type""}, {""span"": [9], ""type"": ""date""}]",O O B-food_type I-food_type B-business_type O O O O B-date
11688,show me where the nearest restaurant is,recommendation_locations,"[{""span"": [5], ""type"": ""business_type""}]",O O O O O B-business_type O
11689,olly show me where the nearest restaurant is,recommendation_locations,"[{""span"": [6], ""type"": ""business_type""}]",O O O O O O B-business_type O
11690,olly pinpoint me the location of the shop,recommendation_locations,[],O O O O O O O O
11691,pinpoint me the location of the shop,recommendation_locations,[],O O O O O O O
11692,guide me to the restaurant,recommendation_locations,"[{""span"": [4], ""type"": ""business_type""}]",O O O O B-business_type
11693,what new movies available today,recommendation_movies,"[{""span"": [4], ""type"": ""date""}]",O O O O B-date
11694,any good movies,recommendation_movies,[],O O O
11696,what movies is out there in the local cinema,recommendation_movies,"[{""span"": [7, 8], ""type"": ""place_name""}]",O O O O O O O B-place_name I-place_name
11699,show me some food court nearest to my location,recommendation_locations,"[{""span"": [3, 4], ""type"": ""business_type""}, {""span"": [5, 6, 7, 8], ""type"": ""place_name""}]",O O O B-business_type I-business_type B-place_name I-place_name I-place_name I-place_name
11704,latest event in new york city,recommendation_events,"[{""span"": [3, 4], ""type"": ""place_name""}]",O O O B-place_name I-place_name O
11705,show me painting exhibition in bay area,recommendation_events,"[{""span"": [2, 3], ""type"": ""event_name""}, {""span"": [5, 6], ""type"": ""place_name""}]",O O B-event_name I-event_name O B-place_name I-place_name
11706,what shops are round here,recommendation_locations,"[{""span"": [3, 4], ""type"": ""place_name""}]",O O O B-place_name I-place_name
11709,best restaurant in local area,recommendation_locations,"[{""span"": [1], ""type"": ""business_type""}]",O B-business_type O O O
11710,best shop in local area,recommendation_locations,"[{""span"": [1], ""type"": ""business_type""}]",O B-business_type O O O
11711,best bar in local area,recommendation_locations,"[{""span"": [1], ""type"": ""business_type""}]",O B-business_type O O O
11712,tell me all local events,recommendation_events,[],O O O O O
11713,what is going on in milwaukee,recommendation_events,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
11714,what is happening in milwaukee today,recommendation_events,"[{""span"": [4], ""type"": ""place_name""}, {""span"": [5], ""type"": ""date""}]",O O O O B-place_name B-date
11715,please tell me local events,recommendation_events,[],O O O O O
11716,near by grocery,recommendation_locations,"[{""span"": [2], ""type"": ""business_type""}]",O O B-business_type
11717,markets near by,recommendation_locations,"[{""span"": [0], ""type"": ""business_type""}]",B-business_type O O
11718,badminton,recommendation_events,"[{""span"": [0], ""type"": ""event_name""}]",B-event_name
11719,hockey,recommendation_events,"[{""span"": [0], ""type"": ""event_name""}]",B-event_name
11720,swimming,recommendation_events,"[{""span"": [0], ""type"": ""event_name""}]",B-event_name
11721,which rom com movie can i watch in theatres around new york,recommendation_movies,"[{""span"": [1, 2], ""type"": ""movie_type""}, {""span"": [10, 11], ""type"": ""place_name""}]",O B-movie_type I-movie_type O O O O O O O B-place_name I-place_name
11722,name a rom com movie playing in and around new york theatres,recommendation_movies,"[{""span"": [2, 3], ""type"": ""movie_type""}, {""span"": [9, 10], ""type"": ""place_name""}]",O O B-movie_type I-movie_type O O O O O B-place_name I-place_name O
11723,inform me about the most popular rom com movie playing now in theatres across new york,recommendation_movies,"[{""span"": [6, 7], ""type"": ""movie_type""}, {""span"": [14, 15], ""type"": ""place_name""}]",O O O O O O B-movie_type I-movie_type O O O O O O B-place_name I-place_name
11724,where is the nearest olive garden,recommendation_locations,"[{""span"": [4, 5], ""type"": ""business_type""}]",O O O O B-business_type I-business_type
11726,make a reservation for two at olive garden,recommendation_locations,"[{""span"": [6, 7], ""type"": ""business_type""}]",O O O O O O B-business_type I-business_type
11727,show times for nearest theater,recommendation_movies,"[{""span"": [4], ""type"": ""business_type""}]",O O O O B-business_type
11728,what is the biggest blockbuster this week,recommendation_movies,"[{""span"": [4], ""type"": ""movie_type""}, {""span"": [5, 6], ""type"": ""date""}]",O O O O B-movie_type B-date I-date
11731,are there any events going on close by,recommendation_events,[],O O O O O O O O
11733,how is the new movie swat,recommendation_movies,"[{""span"": [5], ""type"": ""movie_name""}]",O O O O O B-movie_name
11734,olly how is the new movie swat,recommendation_movies,"[{""span"": [6], ""type"": ""movie_name""}]",O O O O O O B-movie_name
11735,olly is swat a good movie,recommendation_movies,"[{""span"": [2], ""type"": ""movie_name""}]",O O B-movie_name O O O
11736,is swat a good movie,recommendation_movies,"[{""span"": [1], ""type"": ""movie_name""}]",O B-movie_name O O O
11737,olly how many stars has swat received on imdb,qa_factoid,"[{""span"": [5], ""type"": ""movie_name""}]",O O O O O B-movie_name O O O
11738,show timings,recommendation_movies,[],O O
11739,tickets,recommendation_movies,[],O
11740,theaters near to me,recommendation_movies,"[{""span"": [0], ""type"": ""business_type""}]",B-business_type O O O
11741,search for any upcoming book fairs during next week in washington dc,recommendation_events,"[{""span"": [4, 5], ""type"": ""event_name""}, {""span"": [7, 8], ""type"": ""date""}, {""span"": [10, 11], ""type"": ""place_name""}]",O O O O B-event_name I-event_name O B-date I-date O B-place_name I-place_name
11742,could you list out the information on book fairs in washington dc for next week,recommendation_events,"[{""span"": [7, 8], ""type"": ""event_name""}, {""span"": [10, 11], ""type"": ""place_name""}, {""span"": [13, 14], ""type"": ""date""}]",O O O O O O O B-event_name I-event_name O B-place_name I-place_name O B-date I-date
11743,which book fair events are taking place next week in washington dc,recommendation_events,"[{""span"": [1, 2], ""type"": ""event_name""}, {""span"": [7, 8], ""type"": ""date""}, {""span"": [10, 11], ""type"": ""place_name""}]",O B-event_name I-event_name O O O O B-date I-date O B-place_name I-place_name
11744,olly what are new drama movies opening this weekend,recommendation_movies,"[{""span"": [4], ""type"": ""movie_type""}, {""span"": [8], ""type"": ""time""}]",O O O O B-movie_type O O O B-time
11745,what is the nearest theatre that plays the new vin diesel movie,recommendation_movies,"[{""span"": [9, 10], ""type"": ""movie_name""}]",O O O O O O O O O B-movie_name I-movie_name O
11746,olly what movies are playing tonight at nine pm at the amc nine,recommendation_movies,"[{""span"": [5], ""type"": ""timeofday""}, {""span"": [7, 8], ""type"": ""time""}, {""span"": [11, 12], ""type"": ""place_name""}]",O O O O O B-timeofday O B-time I-time O O B-place_name I-place_name
11747,what movies are playing tonight at nine pm at the amc nine,recommendation_movies,"[{""span"": [4], ""type"": ""timeofday""}, {""span"": [6, 7], ""type"": ""time""}, {""span"": [10, 11], ""type"": ""place_name""}]",O O O O B-timeofday O B-time I-time O O B-place_name I-place_name
11748,whats going on in cincinnati,recommendation_events,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
11749,what is worth doing around here,recommendation_events,[],O O O O O O
11750,recommend a local steak restaurant,recommendation_locations,"[{""span"": [3], ""type"": ""food_type""}, {""span"": [4], ""type"": ""business_type""}]",O O O B-food_type B-business_type
11751,what shops are within ten miles,recommendation_locations,"[{""span"": [1], ""type"": ""business_type""}, {""span"": [3, 4, 5], ""type"": ""place_name""}]",O B-business_type O B-place_name I-place_name I-place_name
11752,recommend a restaurant with medium expense,recommendation_locations,"[{""span"": [2], ""type"": ""business_type""}]",O O B-business_type O O O
11753,olly recommend a restaurant with medium expense,recommendation_locations,"[{""span"": [3], ""type"": ""business_type""}]",O O O B-business_type O O O
11754,recommend a blue grass band event within twenty miles of manchester ma this week,recommendation_events,"[{""span"": [2, 3, 4], ""type"": ""event_name""}, {""span"": [6, 7, 8, 9, 10], ""type"": ""place_name""}, {""span"": [12, 13], ""type"": ""date""}]",O O B-event_name I-event_name I-event_name O B-place_name I-place_name I-place_name I-place_name I-place_name O B-date I-date
11755,olly recommend a blue grass band event within twenty miles of manchester ma this week,recommendation_events,"[{""span"": [3, 4, 5], ""type"": ""event_name""}, {""span"": [7, 8, 9, 10, 11], ""type"": ""place_name""}, {""span"": [13, 14], ""type"": ""date""}]",O O O B-event_name I-event_name I-event_name O B-place_name I-place_name I-place_name I-place_name I-place_name O B-date I-date
11756,recommend a wine tasting event this weekend in chicago,recommendation_events,"[{""span"": [2, 3], ""type"": ""event_name""}, {""span"": [6], ""type"": ""time""}, {""span"": [8], ""type"": ""place_name""}]",O O B-event_name I-event_name O O B-time O B-place_name
11757,olly recommend a wine tasting event this weekend in chicago,recommendation_events,"[{""span"": [3, 4], ""type"": ""event_name""}, {""span"": [7], ""type"": ""time""}, {""span"": [9], ""type"": ""place_name""}]",O O O B-event_name I-event_name O O B-time O B-place_name
11759,what is the event name going in me area,recommendation_events,[],O O O O O O O O O
11760,what is the event name going in my area,recommendation_events,[],O O O O O O O O O
11762,what events are going on in new york city,recommendation_events,"[{""span"": [6, 7, 8], ""type"": ""place_name""}]",O O O O O O B-place_name I-place_name I-place_name
11763,what is there to do in new york city,recommendation_events,"[{""span"": [6, 7, 8], ""type"": ""place_name""}]",O O O O O O B-place_name I-place_name I-place_name
11764,cisco system,recommendation_movies,[],O O
11766,security awareness,recommendation_movies,"[{""span"": [0, 1], ""type"": ""movie_name""}]",B-movie_name I-movie_name
11767,olly what events are happening in pondichery this weekend,recommendation_events,"[{""span"": [6], ""type"": ""place_name""}, {""span"": [7, 8], ""type"": ""date""}]",O O O O O O B-place_name B-date I-date
11768,what events are happening in pondichery this weekend,recommendation_events,"[{""span"": [5], ""type"": ""place_name""}, {""span"": [6, 7], ""type"": ""date""}]",O O O O O B-place_name B-date I-date
11769,can you tell me list of events for this weekend in pondichery,recommendation_events,"[{""span"": [8, 9], ""type"": ""date""}, {""span"": [11], ""type"": ""place_name""}]",O O O O O O O O B-date I-date O B-place_name
11770,any events this weekend in pondichery,recommendation_events,"[{""span"": [2, 3], ""type"": ""date""}, {""span"": [5], ""type"": ""place_name""}]",O O B-date I-date O B-place_name
11771,olly what movies are playing right now,recommendation_movies,[],O O O O O O O
11772,what movies are playing right now,recommendation_movies,[],O O O O O O
11774,what do you suggest that i watch this weekend,recommendation_movies,"[{""span"": [7, 8], ""type"": ""date""}]",O O O O O O O B-date I-date
11775,show me thai food near me,recommendation_locations,"[{""span"": [2], ""type"": ""food_type""}]",O O B-food_type O O O
11776,where can i get a good burger within five miles,recommendation_locations,"[{""span"": [5, 6], ""type"": ""food_type""}]",O O O O O B-food_type I-food_type O O O
11777,find grocery store with an organic section near me,recommendation_locations,"[{""span"": [1, 2], ""type"": ""business_type""}]",O B-business_type I-business_type O O O O O O
11778,where is a good wine bar near me,recommendation_locations,"[{""span"": [4, 5], ""type"": ""business_type""}]",O O O O B-business_type I-business_type O O
11780,is the farmers market open this weekend in iowa,recommendation_events,"[{""span"": [2, 3], ""type"": ""business_type""}, {""span"": [5, 6], ""type"": ""date""}, {""span"": [8], ""type"": ""place_name""}]",O O B-business_type I-business_type O B-date I-date O B-place_name
11781,what plays are showing at the theatre,recommendation_events,"[{""span"": [6], ""type"": ""place_name""}]",O O O O O O B-place_name
11782,are there any special events near me this weekend,recommendation_events,"[{""span"": [7, 8], ""type"": ""date""}]",O O O O O O O B-date I-date
11783,what are the events happening around me today,recommendation_events,"[{""span"": [7], ""type"": ""date""}]",O O O O O O O B-date
11784,olly what are the events happening around me today,recommendation_events,"[{""span"": [8], ""type"": ""date""}]",O O O O O O O O B-date
11785,logan,recommendation_movies,"[{""span"": [0], ""type"": ""movie_name""}]",B-movie_name
11787,what is going on around me,recommendation_events,[],O O O O O O
11788,what events are in me area,recommendation_events,[],O O O O O O
11789,what events are in my area,recommendation_events,[],O O O O O O
11790,fun stuff to do near me,recommendation_events,[],O O O O O O
11791,what's a new sci fi movie,recommendation_movies,"[{""span"": [4, 5], ""type"": ""movie_type""}]",O O O O B-movie_type I-movie_type O
11792,what is a movie like star wars,recommendation_movies,"[{""span"": [5, 6], ""type"": ""movie_name""}]",O O O O O B-movie_name I-movie_name
11795,who sells the cheapest netbooks in south austin,recommendation_locations,"[{""span"": [6, 7], ""type"": ""place_name""}]",O O O O O O B-place_name I-place_name
11797,are there any events going on at the library this week,recommendation_events,"[{""span"": [8], ""type"": ""place_name""}, {""span"": [9, 10], ""type"": ""date""}]",O O O O O O O O B-place_name B-date I-date
11798,what's the next event at the library,recommendation_events,"[{""span"": [7], ""type"": ""place_name""}]",O O O O O O O B-place_name
11800,what's the best clothes store here,recommendation_locations,"[{""span"": [4, 5], ""type"": ""business_type""}]",O O O O B-business_type I-business_type O
11803,will there be a farmers market in the area this weekend,recommendation_events,"[{""span"": [4, 5], ""type"": ""business_type""}, {""span"": [9, 10], ""type"": ""date""}]",O O O O B-business_type I-business_type O O O B-date I-date
11804,can you find me a street fair in the neighborhood,recommendation_events,"[{""span"": [5, 6], ""type"": ""event_name""}, {""span"": [9], ""type"": ""place_name""}]",O O O O O B-event_name I-event_name O O B-place_name
11805,what kind of free activities can i do locally this week,recommendation_events,"[{""span"": [3, 4], ""type"": ""event_name""}, {""span"": [9, 10], ""type"": ""date""}]",O O O B-event_name I-event_name O O O O B-date I-date
11806,where can i go shopping in this area,recommendation_locations,"[{""span"": [4], ""type"": ""business_type""}, {""span"": [6, 7], ""type"": ""place_name""}]",O O O O B-business_type O B-place_name I-place_name
11807,olly where can i go shopping in this area,recommendation_locations,"[{""span"": [5], ""type"": ""business_type""}, {""span"": [7, 8], ""type"": ""place_name""}]",O O O O O B-business_type O B-place_name I-place_name
11809,can you recommend good stores in this area,recommendation_locations,"[{""span"": [4], ""type"": ""business_type""}, {""span"": [6, 7], ""type"": ""place_name""}]",O O O O B-business_type O B-place_name I-place_name
11810,what movies are playing nearby,recommendation_movies,[],O O O O O
11811,what is playing at amc twenty,recommendation_movies,"[{""span"": [4, 5], ""type"": ""place_name""}]",O O O O B-place_name I-place_name
11812,what movies are playing tonight,recommendation_movies,"[{""span"": [4], ""type"": ""timeofday""}]",O O O O B-timeofday
11814,olly tell me where the local shopping district is,recommendation_locations,"[{""span"": [5, 6, 7], ""type"": ""place_name""}]",O O O O O B-place_name I-place_name I-place_name O
11815,where can i shop as a local tourist,recommendation_locations,[],O O O O O O O O
11816,where can i shop as a local tourist olly,recommendation_locations,[],O O O O O O O O O
11818,olly find a shop that sells beer,recommendation_locations,"[{""span"": [6], ""type"": ""drink_type""}]",O O O O O O B-drink_type
11819,find a shop that sells beer,recommendation_locations,"[{""span"": [5], ""type"": ""drink_type""}]",O O O O O B-drink_type
11820,what stores have clearance,recommendation_locations,[],O O O O
11821,olly what stores have clearance,recommendation_locations,[],O O O O O
11823,name stores within ten mile radius with music,recommendation_locations,[],O O O O O O O O
11824,best reviews restaurant in south sacramento,recommendation_locations,"[{""span"": [2], ""type"": ""business_type""}, {""span"": [4, 5], ""type"": ""place_name""}]",O O B-business_type O B-place_name I-place_name
11825,look for shopping mall in sacramento for women's clothes,recommendation_locations,"[{""span"": [2, 3], ""type"": ""business_type""}, {""span"": [5], ""type"": ""place_name""}]",O O B-business_type I-business_type O B-place_name O O O O
11826,what mexican food is around me,recommendation_locations,"[{""span"": [1], ""type"": ""food_type""}]",O B-food_type O O O O
11828,what can i do tonight in the city,recommendation_events,"[{""span"": [4], ""type"": ""timeofday""}, {""span"": [7], ""type"": ""place_name""}]",O O O O B-timeofday O O B-place_name
11829,what's a good place to eat around midtown new york,recommendation_locations,"[{""span"": [8, 9, 10], ""type"": ""place_name""}]",O O O O O O O O B-place_name I-place_name I-place_name
11830,where can i buy sports equipment near me,recommendation_locations,[],O O O O O O O O
11833,is there a canoe shop around here,recommendation_locations,"[{""span"": [3, 4], ""type"": ""business_type""}]",O O O B-business_type I-business_type O O
11834,is there a canoe shop around here olly,recommendation_locations,"[{""span"": [3, 4], ""type"": ""business_type""}]",O O O B-business_type I-business_type O O O
11835,what are some good restaurants near by,recommendation_locations,"[{""span"": [4], ""type"": ""business_type""}]",O O O O B-business_type O O
11836,are there any shopping centers nearby,recommendation_locations,"[{""span"": [3, 4], ""type"": ""business_type""}]",O O O B-business_type I-business_type O
11837,show me some vegan restaurants close by,recommendation_locations,"[{""span"": [3], ""type"": ""food_type""}, {""span"": [4], ""type"": ""business_type""}]",O O O B-food_type B-business_type O O
11839,what's happening around me,recommendation_events,[],O O O O O
11840,where should i go this weekend,recommendation_events,"[{""span"": [4, 5], ""type"": ""date""}]",O O O O B-date I-date
11841,are there any crafts fairs happening in this area,recommendation_events,"[{""span"": [3, 4], ""type"": ""event_name""}]",O O O B-event_name I-event_name O O O O
11842,what bands are playing in town this weekend,recommendation_events,"[{""span"": [5], ""type"": ""place_name""}, {""span"": [6, 7], ""type"": ""date""}]",O O O O O B-place_name B-date I-date
11843,olly name me some current events in the bay area,recommendation_events,"[{""span"": [8, 9], ""type"": ""place_name""}]",O O O O O O O O B-place_name I-place_name
11844,anything interesting going on in the bay area,recommendation_events,"[{""span"": [6, 7], ""type"": ""place_name""}]",O O O O O O B-place_name I-place_name
11845,olly hit me up with some exciting events in the bay area,recommendation_events,"[{""span"": [10, 11], ""type"": ""place_name""}]",O O O O O O O O O O B-place_name I-place_name
11846,hit me up with some exciting events in the bay area,recommendation_events,"[{""span"": [9, 10], ""type"": ""place_name""}]",O O O O O O O O O B-place_name I-place_name
11848,what events are happening today,recommendation_events,"[{""span"": [4], ""type"": ""date""}]",O O O O B-date
11849,what movies are playing at theatres near me,recommendation_movies,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name O O
11850,what are the show times for logan at the nearby theatre,recommendation_movies,"[{""span"": [6], ""type"": ""event_name""}, {""span"": [9, 10], ""type"": ""place_name""}]",O O O O O O B-event_name O O B-place_name I-place_name
11851,what are movies that are playing near me with high reviews,recommendation_movies,[],O O O O O O O O O O O
11853,what to do today in biloxi,recommendation_events,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
11854,what events are ongoing today in biloxi,recommendation_events,"[{""span"": [6], ""type"": ""place_name""}]",O O O O O O B-place_name
11856,please recommend a movie olly,recommendation_movies,[],O O O O O
11859,what are the local events,recommendation_events,[],O O O O O
11860,tell me the local events,recommendation_events,[],O O O O O
11861,what is the highest rated movie now out,recommendation_movies,[],O O O O O O O O
11862,recommend a movie for me,recommendation_movies,[],O O O O O
11864,what is the nearest mexican restaurant in cleveland,recommendation_locations,"[{""span"": [4], ""type"": ""food_type""}, {""span"": [5], ""type"": ""business_type""}, {""span"": [7], ""type"": ""place_name""}]",O O O O B-food_type B-business_type O B-place_name
11865,find me a bar in cleveland open until two am,recommendation_locations,"[{""span"": [3], ""type"": ""business_type""}, {""span"": [5], ""type"": ""place_name""}, {""span"": [8, 9], ""type"": ""time""}]",O O O B-business_type O B-place_name O O B-time I-time
11866,are there concerts this weekend in chicago,recommendation_events,"[{""span"": [2], ""type"": ""event_name""}, {""span"": [3, 4], ""type"": ""date""}, {""span"": [6], ""type"": ""place_name""}]",O O B-event_name B-date I-date O B-place_name
11867,is there a sporting event tomorrow in chicago,recommendation_events,"[{""span"": [3, 4], ""type"": ""event_name""}, {""span"": [5], ""type"": ""date""}, {""span"": [7], ""type"": ""place_name""}]",O O O B-event_name I-event_name B-date O B-place_name
11869,olly find me a zoo or animal park in chicago that open this weekend,recommendation_events,"[{""span"": [4, 5, 6, 7], ""type"": ""place_name""}, {""span"": [9], ""type"": ""place_name""}, {""span"": [12, 13], ""type"": ""date""}]",O O O O B-place_name I-place_name I-place_name I-place_name O B-place_name O O B-date I-date
11870,what are the current movies playing in my area,recommendation_movies,[],O O O O O O O O O
11871,recommend a movie playing in my area,recommendation_movies,[],O O O O O O O
11872,do you recommend any movies that are currently playing in my area,recommendation_movies,[],O O O O O O O O O O O O
11873,do you recommend any movies that are currently playing in me area,recommendation_movies,[],O O O O O O O O O O O O
11874,are there any concerts this week,recommendation_events,"[{""span"": [3], ""type"": ""event_name""}, {""span"": [4, 5], ""type"": ""date""}]",O O O B-event_name B-date I-date
11875,is there a food festival in the area,recommendation_events,"[{""span"": [3, 4], ""type"": ""event_name""}]",O O O B-event_name I-event_name O O O
11876,what activities are taking place in my area,recommendation_events,[],O O O O O O O O
11877,olly recommend an event happening in my area,recommendation_events,[],O O O O O O O O
11880,what should i do in san diego,recommendation_events,"[{""span"": [5, 6], ""type"": ""place_name""}]",O O O O O B-place_name I-place_name
11881,what is open late in la,recommendation_events,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
11882,what is open late in la olly,recommendation_events,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name O
11884,what's happening tonight in chicago,recommendation_events,"[{""span"": [3], ""type"": ""timeofday""}, {""span"": [5], ""type"": ""place_name""}]",O O O B-timeofday O B-place_name
11885,where should i go for dinner in san francisco tonight,recommendation_events,"[{""span"": [5], ""type"": ""meal_type""}, {""span"": [7, 8], ""type"": ""place_name""}, {""span"": [9], ""type"": ""timeofday""}]",O O O O O B-meal_type O B-place_name I-place_name B-timeofday
11886,what can i do in charlotte,recommendation_events,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
11889,where i can find a bakery,recommendation_locations,"[{""span"": [5], ""type"": ""business_name""}]",O O O O O B-business_name
11890,what's happening in town tonight,recommendation_events,"[{""span"": [4], ""type"": ""place_name""}, {""span"": [5], ""type"": ""date""}]",O O O O B-place_name B-date
11891,what events are going on near me,recommendation_events,[],O O O O O O O
11892,are there any events happening in town,recommendation_events,"[{""span"": [6], ""type"": ""place_name""}]",O O O O O O B-place_name
11893,are there any events happening this weekend,recommendation_events,"[{""span"": [5, 6], ""type"": ""date""}]",O O O O O B-date I-date
11894,can you tell me about any local events coming up,recommendation_events,[],O O O O O O O O O O
11895,local events,recommendation_events,[],O O
11896,things to do in my area,recommendation_events,[],O O O O O O
11897,is there anything happening in town this weekend,recommendation_events,"[{""span"": [6, 7], ""type"": ""date""}]",O O O O O O B-date I-date
11898,any festivals in town at this time or in the coming week,recommendation_events,"[{""span"": [1], ""type"": ""event_name""}, {""span"": [10, 11], ""type"": ""date""}]",O B-event_name O O O O O O O O B-date I-date
11899,what's worth watching,recommendation_movies,[],O O O O
11900,play a movie i'll like,recommendation_movies,[],O O O O O O
11901,local shops,recommendation_locations,[],O O
11902,find local shops,recommendation_locations,[],O O O
11903,search for local shops,recommendation_locations,[],O O O O
11904,what's going on around here this weekend,recommendation_events,"[{""span"": [6, 7], ""type"": ""date""}]",O O O O O O B-date I-date
11905,olly tell me about activities in my area this weekend,recommendation_events,"[{""span"": [8, 9], ""type"": ""date""}]",O O O O O O O O B-date I-date
11906,tell me about activities in my area this weekend,recommendation_events,"[{""span"": [7, 8], ""type"": ""date""}]",O O O O O O O B-date I-date
11907,olly what fun stuff can i do around here,recommendation_events,[],O O O O O O O O O
11909,tell me about some cool events going on here,recommendation_events,[],O O O O O O O O O
11910,olly tell me about some cool events going on here,recommendation_events,[],O O O O O O O O O O
11911,anything good happening this weekend in the area,recommendation_events,"[{""span"": [3, 4], ""type"": ""date""}]",O O O B-date I-date O O O
11912,do they have any events going on downtown this weekend,recommendation_events,"[{""span"": [7], ""type"": ""place_name""}, {""span"": [8, 9], ""type"": ""date""}]",O O O O O O O B-place_name B-date I-date
11913,whats the best place to eat near here,recommendation_locations,"[{""span"": [4, 5, 6], ""type"": ""business_type""}]",O O O O B-business_type I-business_type I-business_type O O
11914,olly i need a drink,iot_coffee,[],O O O O O
11915,i need a drink,iot_coffee,[],O O O O
11916,what are some theme parks nearby,recommendation_events,"[{""span"": [3, 4], ""type"": ""event_name""}]",O O O B-event_name I-event_name O
11918,what movies are playing this week,recommendation_movies,"[{""span"": [4, 5], ""type"": ""date""}]",O O O O B-date I-date
11920,what movies are out this week,recommendation_movies,"[{""span"": [4, 5], ""type"": ""date""}]",O O O O B-date I-date
11922,please look up local restaurants that are open now,recommendation_locations,"[{""span"": [4], ""type"": ""business_type""}]",O O O O B-business_type O O O O
11923,please look up clothing stores near me,recommendation_locations,"[{""span"": [3, 4], ""type"": ""business_type""}]",O O O B-business_type I-business_type O O
11924,please find the most popular store in the area,recommendation_locations,"[{""span"": [5], ""type"": ""business_type""}]",O O O O O B-business_type O O O
11925,give me some cafes near downtown fort lauderdale,recommendation_locations,"[{""span"": [3], ""type"": ""business_type""}, {""span"": [5, 6, 7], ""type"": ""place_name""}]",O O O B-business_type O B-place_name I-place_name I-place_name
11926,i'm looking for reasonably priced tapas in miami beach,recommendation_locations,"[{""span"": [6], ""type"": ""food_type""}, {""span"": [8, 9], ""type"": ""place_name""}]",O O O O O O B-food_type O B-place_name I-place_name
11927,can you tell me about expensive sushi restaurants in west philadelphia,recommendation_locations,"[{""span"": [6], ""type"": ""food_type""}, {""span"": [7], ""type"": ""business_type""}, {""span"": [9, 10], ""type"": ""place_name""}]",O O O O O O B-food_type B-business_type O B-place_name I-place_name
11928,what's going on in la,recommendation_events,"[{""span"": [5], ""type"": ""place_name""}]",O O O O O B-place_name
11930,what new movies are good,recommendation_movies,[],O O O O O
11931,can you suggest a good drama for me to watch,recommendation_movies,"[{""span"": [5], ""type"": ""movie_type""}]",O O O O O B-movie_type O O O O
11933,what kind of shops are near my locality,recommendation_locations,"[{""span"": [3], ""type"": ""business_type""}]",O O O B-business_type O O O O
11935,what's on this weekend in my zipcode,recommendation_events,"[{""span"": [3, 4], ""type"": ""date""}, {""span"": [7], ""type"": ""personal_info""}]",O O O B-date I-date O O B-personal_info
11936,please show me a list of entertainment options in my area,recommendation_events,[],O O O O O O O O O O O
11937,any local activities you can recommend in my area,recommendation_events,[],O O O O O O O O O
11938,hey olly list the local shops for me,recommendation_locations,"[{""span"": [5], ""type"": ""business_type""}]",O O O O O B-business_type O O
11939,hey olly tell me what shops i am near,recommendation_locations,[],O O O O O O O O O
11940,hey siri give me a list of nearby shops,recommendation_locations,"[{""span"": [8], ""type"": ""business_type""}]",O O O O O O O O B-business_type
11941,what restaurants are open near me,recommendation_locations,"[{""span"": [1], ""type"": ""business_type""}]",O B-business_type O O O O
11943,i want to find some chinese food what is near me,recommendation_locations,"[{""span"": [5], ""type"": ""food_type""}]",O O O O O B-food_type O O O O O
11945,can you recommend a cheap restaurant in this area,recommendation_locations,"[{""span"": [5], ""type"": ""business_type""}]",O O O O O B-business_type O O O
11946,where is the nearest bookstore,recommendation_locations,"[{""span"": [4], ""type"": ""business_type""}]",O O O O B-business_type
11947,what are some restaurants near me,recommendation_locations,"[{""span"": [3], ""type"": ""business_type""}]",O O O B-business_type O O
11948,olly what are some restaurants near me,recommendation_locations,"[{""span"": [4], ""type"": ""business_type""}]",O O O O B-business_type O O
